"1959,""Rarotonga Intl"",""Avarua"",""Cook Islands"",""RAR"",""NCRG"",-21.20,-159.80,19,-10,""U"""
"1960,""Nadi Intl"",""Nandi"",""Fiji"",""NAN"",""NFFN"",-17.75,177.44,59,12,""U"""
"1961,""Nausori Intl"",""Nausori"",""Fiji"",""SUV"",""NFNA"",-18.04,178.55,17,12,""U"""
"1963,""Fua Amotu Intl"",""Tongatapu"",""Tonga"",""TBU"",""NFTF"",-21.24,-175.14,126,13,""U"""
"1965,""Bonriki Intl"",""Tarawa"",""Kiribati"",""TRW"",""NGTA"",1.38,173.14,9,12,""U"""
"1969,""Faleolo Intl"",""Faleolo"",""Samoa"",""APW"",""NSFA"",-13.82,-172.00,58,-11,""U"""
"1989,""Bora Bora"",""Bora Bora"",""French Polynesia"",""BOB"",""NTTB"",-16.44,-151.75,10,-10,""U"""
"1990,""Rangiroa"",""Rangiroa"",""French Polynesia"",""RGI"",""NTTG"",-14.95,-147.66,10,-10,""U"""
"1991,""Huahine"",""Huahine Island"",""French Polynesia"",""HUH"",""NTTH"",-16.68,-151.02,7,-10,""U"""
"1992,""Moorea"",""Moorea"",""French Polynesia"",""MOZ"",""NTTM"",-17.48,-149.76,9,-10,""U"""
"1995,""Raiatea"",""Raiatea Island"",""French Polynesia"",""RFP"",""NTTR"",-16.72,-151.46,3,-10,""U"""
"1997,""Port Vila Bauerfield"",""Port-vila"",""Vanuatu"",""VLI"",""NVVV"",-17.69,168.31,70,11,""U"""
"2005,""La Tontouta"",""Noumea"",""New Caledonia"",""NOU"",""NWWW"",-22.01,166.21,52,11,""U"""
"2006,""Auckland Intl"",""Auckland"",""New Zealand"",""AKL"",""NZAA"",-37.00,174.79,23,12,""Z"""
"2007,""Taupo"",""Taupo"",""New Zealand"",""TUO"",""NZAP"",-38.73,176.08,1335,12,""Z"""
"2009,""Christchurch Intl"",""Christchurch"",""New Zealand"",""CHC"",""NZCH"",-43.48,172.53,123,12,""Z"""
"2011,""Dunedin"",""Dunedin"",""New Zealand"",""DUD"",""NZDN"",-45.92,170.19,4,12,""Z"""
"2012,""Gisborne"",""Gisborne"",""New Zealand"",""GIS"",""NZGS"",-38.66,177.97,15,12,""Z"""
"2014,""Hokitika"",""Hokitika"",""New Zealand"",""HKK"",""NZHK"",-42.71,170.98,146,12,""Z"""
"2015,""Hamilton"",""Hamilton"",""New Zealand"",""HLZ"",""NZHN"",-37.86,175.33,172,12,""Z"""
"2017,""Kerikeri"",""Kerikeri"",""New Zealand"",""KKE"",""NZKK"",-35.26,173.91,492,12,""Z"""
"2018,""Kaitaia"",""Kaitaia"",""New Zealand"",""KAT"",""NZKT"",-35.07,173.28,270,12,""Z"""
"2022,""Masterton"",""Masterton"",""New Zealand"",""MRO"",""NZMS"",-40.97,175.63,364,12,""Z"""
"2023,""New Plymouth"",""New Plymouth"",""New Zealand"",""NPL"",""NZNP"",-39.00,174.17,97,12,""Z"""
"2024,""Nelson"",""Nelson"",""New Zealand"",""NSN"",""NZNS"",-41.29,173.22,17,12,""Z"""
"2025,""Invercargill"",""Invercargill"",""New Zealand"",""IVC"",""NZNV"",-46.41,168.31,5,12,""Z"""
"2028,""Palmerston North"",""Palmerston North"",""New Zealand"",""PMR"",""NZPM"",-40.32,175.61,151,12,""Z"""
"2029,""Paraparaumu"",""Paraparaumu"",""New Zealand"",""PPQ"",""NZPP"",-40.90,174.98,22,12,""Z"""
"2030,""Queenstown"",""Queenstown International"",""New Zealand"",""ZQN"",""NZQN"",-45.02,168.73,1171,12,""Z"""
"2031,""Rotorua"",""Rotorua"",""New Zealand"",""ROT"",""NZRO"",-38.10,176.31,935,12,""Z"""
"2034,""Tauranga"",""Tauranga"",""New Zealand"",""TRG"",""NZTG"",-37.67,176.19,13,12,""Z"""
"2035,""Timaru"",""Timaru"",""New Zealand"",""TIU"",""NZTU"",-44.30,171.22,89,12,""Z"""
"2037,""Woodbourne"",""Woodbourne"",""New Zealand"",""BHE"",""NZWB"",-41.51,173.87,109,12,""Z"""
"2039,""Wanaka"",""Wanaka"",""New Zealand"",""WKA"",""NZWF"",-44.72,169.24,1142,12,""Z"""
"2041,""Whakatane"",""Whakatane"",""New Zealand"",""WHK"",""NZWK"",-37.92,176.91,20,12,""Z"""
"2042,""Wellington Intl"",""Wellington"",""New Zealand"",""WLG"",""NZWN"",-41.32,174.80,41,12,""Z"""
"2045,""Whangarei"",""Whangarei"",""New Zealand"",""WRE"",""NZWR"",-35.76,174.36,133,12,""Z"""
"2046,""Westport"",""Westport"",""New Zealand"",""WSZ"",""NZWS"",-41.73,171.58,13,12,""Z"""
"2047,""Wanganui"",""Wanganui"",""New Zealand"",""WAG"",""NZWU"",-39.96,175.02,27,12,""Z"""
"2050,""Kabul Intl"",""Kabul"",""Afghanistan"",""KBL"",""OAKB"",34.56,69.21,5877,5,""U"""
"2057,""Bahrain Intl"",""Bahrain"",""Bahrain"",""BAH"",""OBBI"",26.27,50.63,6,3,""U"""
"2059,""Abha"",""Abha"",""Saudi Arabia"",""AHB"",""OEAB"",18.24,42.65,6858,3,""U"""
"2061,""Al Baha"",""El-baha"",""Saudi Arabia"",""ABT"",""OEBA"",20.29,41.63,5486,3,""U"""
"2062,""Bisha"",""Bisha"",""Saudi Arabia"",""BHH"",""OEBH"",19.98,42.62,3887,3,""U"""
"2064,""King Fahd Intl"",""Dammam"",""Saudi Arabia"",""DMM"",""OEDF"",26.47,49.79,72,3,""U"""
"2066,""King Abdullah Bin Abdulaziz"",""Gizan"",""Saudi Arabia"",""GIZ"",""OEGN"",16.90,42.58,20,3,""U"""
"2067,""Gassim"",""Gassim"",""Saudi Arabia"",""ELQ"",""OEGS"",26.30,43.77,2126,3,""U"""
"2069,""Hail"",""Hail"",""Saudi Arabia"",""HAS"",""OEHL"",27.43,41.68,3331,3,""U"""
"2072,""King Abdulaziz Intl"",""Jeddah"",""Saudi Arabia"",""JED"",""OEJN"",21.67,39.15,48,3,""U"""
"2074,""Prince Mohammad Bin Abdulaziz"",""Madinah"",""Saudi Arabia"",""MED"",""OEMA"",24.55,39.70,2151,3,""U"""
"2075,""Nejran"",""Nejran"",""Saudi Arabia"",""EAM"",""OENG"",17.61,44.41,3982,3,""U"""
"2082,""King Khaled Intl"",""Riyadh"",""Saudi Arabia"",""RUH"",""OERK"",24.95,46.69,2049,3,""U"""
"2084,""Arar"",""Arar"",""Saudi Arabia"",""RAE"",""OERR"",30.90,41.13,1813,3,""U"""
"2086,""Sharurah"",""Sharurah"",""Saudi Arabia"",""SHW"",""OESH"",17.46,47.12,2363,3,""U"""
"2089,""Tabuk"",""Tabuk"",""Saudi Arabia"",""TUU"",""OETB"",28.36,36.61,2551,3,""U"""
"2090,""Taif"",""Taif"",""Saudi Arabia"",""TIF"",""OETF"",21.48,40.54,4848,3,""U"""
"2096,""Yenbo"",""Yenbo"",""Saudi Arabia"",""YNB"",""OEYN"",24.14,38.06,26,3,""U"""
"2114,""Shahid Ashrafi Esfahani"",""Bakhtaran"",""Iran"",""KSH"",""OICC"",34.34,47.15,4301,4,""E"""
"2131,""Mehrabad Intl"",""Teheran"",""Iran"",""THR"",""OIII"",35.68,51.31,3962,4,""E"""
"2136,""Kerman"",""Kerman"",""Iran"",""KER"",""OIKK"",30.27,56.95,5741,4,""E"""
"6870,""Whitsunday Airstrip"",""Airlie Beach"",""Australia"",""WSY"",""YWHI"",-20.27,148.75,60,10,""O"""
"2157,""Shiraz Shahid Dastghaib Intl"",""Shiraz"",""Iran"",""SYZ"",""OISS"",29.53,52.58,4920,4,""E"""
"2164,""Yazd Shahid Sadooghi"",""Yazd"",""Iran"",""AZD"",""OIYY"",31.90,54.27,4054,4,""E"""
"2170,""Queen Alia Intl"",""Amman"",""Jordan"",""AMM"",""OJAI"",31.72,35.99,2395,2,""E"""
"2172,""Aqaba King Hussein Intl"",""Aqaba"",""Jordan"",""AQJ"",""OJAQ"",29.61,35.01,175,2,""E"""
"2176,""Kuwait Intl"",""Kuwait"",""Kuwait"",""KWI"",""OKBK"",29.22,47.96,206,3,""U"""
"2177,""Rafic Hariri Intl"",""Beirut"",""Lebanon"",""BEY"",""OLBA"",33.82,35.48,87,2,""E"""
"2179,""Abu Dhabi Intl"",""Abu Dhabi"",""United Arab Emirates"",""AUH"",""OMAA"",24.43,54.65,88,4,""U"""
"2188,""Dubai Intl"",""Dubai"",""United Arab Emirates"",""DXB"",""OMDB"",25.25,55.36,62,4,""U"""
"2189,""Fujairah Intl"",""Fujeirah"",""United Arab Emirates"",""FJR"",""OMFJ"",25.11,56.32,152,4,""U"""
"2190,""Ras Al Khaimah Intl"",""Ras Al Khaimah"",""United Arab Emirates"",""RKT"",""OMRK"",25.61,55.93,102,4,""U"""
"2191,""Sharjah Intl"",""Sharjah"",""United Arab Emirates"",""SHJ"",""OMSJ"",25.32,55.51,111,4,""U"""
"2194,""Seeb Intl"",""Muscat"",""Oman"",""MCT"",""OOMS"",23.59,58.28,48,4,""U"""
"2195,""Salalah"",""Salalah"",""Oman"",""SLL"",""OOSA"",17.03,54.09,73,4,""U"""
"2206,""Jinnah Intl"",""Karachi"",""Pakistan"",""KHI"",""OPKC"",24.90,67.16,100,5,""N"""
"2207,""Allama Iqbal Intl"",""Lahore"",""Pakistan"",""LHE"",""OPLA"",31.52,74.40,712,5,""N"""
"2215,""Nawabshah"",""Nawabshah"",""Pakistan"",""WNS"",""OPNH"",26.21,68.39,95,5,""N"""
"2219,""Peshawar Intl"",""Peshawar"",""Pakistan"",""PEW"",""OPPS"",33.99,71.51,1158,5,""N"""
"2223,""Chaklala"",""Islamabad"",""Pakistan"",""ISB"",""OPRN"",33.61,73.09,1668,5,""N"""
"2234,""Basrah Intl"",""Basrah"",""Iraq"",""BSR"",""ORMM"",30.54,47.66,11,3,""U"""
"2235,""Aleppo Intl"",""Aleppo"",""Syria"",""ALP"",""OSAP"",36.18,37.22,1276,2,""E"""
"2236,""Damascus Intl"",""Damascus"",""Syria"",""DAM"",""OSDI"",33.41,36.51,2020,2,""E"""
"2239,""Bassel Al Assad Intl"",""Latakia"",""Syria"",""LTK"",""OSLK"",35.40,35.94,157,2,""E"""
"2241,""Doha Intl"",""Doha"",""Qatar"",""DOH"",""OTBD"",25.26,51.56,35,3,""U"""
"2244,""Francisco C Ada Saipan Intl"",""Saipan"",""Northern Mariana Islands"",""SPN"",""PGSN"",15.11,145.72,215,10,""U"""
"2246,""Guam Intl"",""Agana"",""Guam"",""GUM"",""PGUM"",13.48,144.79,298,10,""U"""
"2249,""Marshall Islands Intl"",""Majuro"",""Marshall Islands"",""MAJ"",""PKMJ"",7.06,171.27,6,12,""U"""
"2254,""Chuuk Intl"",""Chuuk"",""Micronesia"",""TKK"",""PTKK"",7.46,151.84,11,10,""U"""
"2255,""Pohnpei Intl"",""Pohnpei"",""Micronesia"",""PNI"",""PTPN"",6.98,158.20,10,11,""U"""
"2264,""Kaohsiung Intl"",""Kaohsiung"",""Taiwan"",""KHH"",""RCKH"",22.57,120.35,31,8,""U"""
"2270,""Tainan"",""Tainan"",""Taiwan"",""TNN"",""RCNN"",22.95,120.20,63,8,""U"""
"2272,""Magong"",""Makung"",""Taiwan"",""MZG"",""RCQC"",23.56,119.62,103,8,""U"""
"2276,""Taoyuan Intl"",""Taipei"",""Taiwan"",""TPE"",""RCTP"",25.07,121.23,106,8,""U"""
"2278,""Hualien"",""Hualien"",""Taiwan"",""HUN"",""RCYU"",24.02,121.61,52,8,""U"""
"2280,""Matsumoto"",""Matsumoto"",""Japan"",""MMJ"",""RJAF"",36.16,137.92,2182,9,""U"""
"2287,""New Chitose"",""Sapporo"",""Japan"",""CTS"",""RJCC"",42.77,141.69,82,9,""U"""
"2288,""Hakodate"",""Hakodate"",""Japan"",""HKD"",""RJCH"",41.77,140.82,151,9,""U"""
"2289,""Chitose"",""Chitose"",""Japan"",""SPK"",""RJCJ"",42.79,141.66,87,9,""U"""
"2291,""Nakashibetsu"",""Nakashibetsu"",""Japan"",""SHB"",""RJCN"",43.57,144.96,234,9,""U"""
"2294,""Wakkanai"",""Wakkanai"",""Japan"",""WKJ"",""RJCW"",45.40,141.80,30,9,""U"""
"2299,""Asahikawa"",""Asahikawa"",""Japan"",""AKJ"",""RJEC"",43.67,142.44,721,9,""U"""
"2305,""Fukuoka"",""Fukuoka"",""Japan"",""FUK"",""RJFF"",33.58,130.45,32,9,""U"""
"2307,""Kagoshima"",""Kagoshima"",""Japan"",""KOJ"",""RJFK"",31.80,130.71,906,9,""U"""
"2308,""Miyazaki"",""Miyazaki"",""Japan"",""KMI"",""RJFM"",31.87,131.44,20,9,""U"""
"2310,""Oita"",""Oita"",""Japan"",""OIT"",""RJFO"",33.47,131.73,19,9,""U"""
"2311,""New Kitakyushu"",""Kitakyushu"",""Japan"",""KKJ"",""RJFR"",33.84,131.03,21,9,""U"""
"2312,""Kumamoto"",""Kumamoto"",""Japan"",""KMJ"",""RJFT"",32.83,130.85,642,9,""U"""
"2313,""Nagasaki"",""Nagasaki"",""Japan"",""NGS"",""RJFU"",32.91,129.91,15,9,""U"""
"2316,""Amami"",""Amami"",""Japan"",""ASJ"",""RJKA"",28.43,129.71,27,9,""U"""
"2318,""Tokunoshima"",""Tokunoshima"",""Japan"",""TKN"",""RJKN"",27.83,128.88,17,9,""U"""
"2322,""Komatsu"",""Kanazawa"",""Japan"",""KMQ"",""RJNK"",36.39,136.40,36,9,""U"""
"2324,""Toyama"",""Toyama"",""Japan"",""TOY"",""RJNT"",36.64,137.18,95,9,""U"""
"2327,""Okayama"",""Okayama"",""Japan"",""OKJ"",""RJOB"",34.75,133.85,806,9,""U"""
"2328,""Izumo"",""Izumo"",""Japan"",""IZO"",""RJOC"",35.41,132.89,15,9,""U"""
"2330,""Yonago Kitaro"",""Miho"",""Japan"",""YGJ"",""RJOH"",35.49,133.23,20,9,""U"""
"2333,""Matsuyama"",""Matsuyama"",""Japan"",""MYJ"",""RJOM"",33.82,132.69,25,9,""U"""
"2334,""Osaka Intl"",""Osaka"",""Japan"",""ITM"",""RJOO"",34.78,135.43,50,9,""U"""
"2335,""Tottori"",""Tottori"",""Japan"",""TTJ"",""RJOR"",35.53,134.16,65,9,""U"""
"2336,""Tokushima"",""Tokushima"",""Japan"",""TKS"",""RJOS"",34.13,134.60,26,9,""U"""
"2340,""Aomori"",""Aomori"",""Japan"",""AOJ"",""RJSA"",40.73,140.69,664,9,""U"""
"2341,""Yamagata"",""Yamagata"",""Japan"",""GAJ"",""RJSC"",38.41,140.37,353,9,""U"""
"2344,""Hanamaki"",""Hanamaki"",""Japan"",""HNA"",""RJSI"",39.42,141.13,297,9,""U"""
"2345,""Akita"",""Akita"",""Japan"",""AXT"",""RJSK"",39.61,140.21,313,9,""U"""
"2346,""Misawa Ab"",""Misawa"",""Japan"",""MSJ"",""RJSM"",40.70,141.36,119,9,""U"""
"2359,""Tokyo Intl"",""Tokyo"",""Japan"",""HND"",""RJTT"",35.55,139.77,35,9,""U"""
"2361,""Gwangju"",""Kwangju"",""South Korea"",""KWJ"",""RKJJ"",35.12,126.80,39,9,""U"""
"2366,""Sokcho"",""Sokch'o"",""South Korea"",""SHO"",""RKND"",38.14,128.59,92,9,""U"""
"2370,""Jeju Intl"",""Cheju"",""South Korea"",""CJU"",""RKPC"",33.51,126.49,118,9,""U"""
"2372,""Gimhae Intl"",""Busan"",""South Korea"",""PUS"",""RKPK"",35.17,128.93,6,9,""U"""
"2374,""Ulsan"",""Ulsan"",""South Korea"",""USN"",""RKPU"",35.59,129.35,45,9,""U"""
"2378,""Gimpo"",""Seoul"",""South Korea"",""GMP"",""RKSS"",37.55,126.79,58,9,""U"""
"2380,""Pohang"",""Pohang"",""South Korea"",""KPO"",""RKTH"",35.98,129.42,70,9,""U"""
"2381,""Daegu Ab"",""Taegu"",""South Korea"",""TAE"",""RKTN"",35.89,128.65,116,9,""U"""
"2387,""Ishigaki"",""Ishigaki"",""Japan"",""ISG"",""ROIG"",24.34,124.18,93,9,""U"""
"2388,""Kumejima"",""Kumejima"",""Japan"",""UEO"",""ROKJ"",26.36,126.71,23,9,""U"""
"2397,""Ninoy Aquino Intl"",""Manila"",""Philippines"",""MNL"",""RPLL"",14.50,121.01,75,8,""N"""
"2400,""Cagayan De Oro"",""Ladag"",""Philippines"",""CGY"",""RPML"",8.41,124.61,601,8,""N"""
"2422,""Daniel Z Romualdez"",""Tacloban"",""Philippines"",""TAC"",""RPVA"",11.22,125.02,10,8,""N"""
"2429,""Iloilo"",""Iloilo"",""Philippines"",""ILO"",""RPVI"",10.71,122.54,27,8,""N"""
"2430,""Kalibo"",""Kalibo"",""Philippines"",""KLO"",""RPVK"",11.67,122.37,14,8,""N"""
"6853,""Wausau Downtown Airport"",""Wausau"",""United States"",""AUW"",""\N"",44.92,-89.62,1201,-6,""U"""
"2433,""Puerto Princesa"",""Puerto Princesa"",""Philippines"",""PPS"",""RPVP"",9.74,118.75,71,8,""N"""
"2440,""Rosario"",""Rosario"",""Argentina"",""ROS"",""SAAR"",-32.90,-60.78,85,-3,""N"""
"2441,""Sauce Viejo"",""Santa Fe"",""Argentina"",""SFN"",""SAAV"",-31.71,-60.81,56,-3,""N"""
"2442,""Aeroparque Jorge Newbery"",""Buenos Aires"",""Argentina"",""AEP"",""SABE"",-34.55,-58.41,18,-3,""N"""
"2443,""Ambrosio L V Taravella"",""Cordoba"",""Argentina"",""COR"",""SACO"",-31.32,-64.20,1604,-3,""N"""
"2452,""El Plumerillo"",""Mendoza"",""Argentina"",""MDZ"",""SAME"",-32.83,-68.79,2310,-3,""N"""
"2454,""San Rafael"",""San Rafael"",""Argentina"",""AFA"",""SAMR"",-34.58,-68.40,2470,-3,""N"""
"2455,""Catamarca"",""Catamarca"",""Argentina"",""CTC"",""SANC"",-28.59,-65.75,1522,-3,""N"""
"2456,""Santiago Del Estero"",""Santiago Del Estero"",""Argentina"",""SDE"",""SANE"",-27.76,-64.31,656,-3,""N"""
"2458,""La Rioja"",""La Rioja"",""Argentina"",""IRJ"",""SANL"",-29.38,-66.79,1436,-3,""N"""
"2460,""Teniente Benjamin Matienzo"",""Tucuman"",""Argentina"",""TUC"",""SANT"",-26.84,-65.10,1495,-3,""N"""
"2461,""San Juan"",""San Julian"",""Argentina"",""UAQ"",""SANU"",-31.57,-68.41,1959,-3,""N"""
"2467,""San Luis"",""San Luis"",""Argentina"",""LUQ"",""SAOU"",-33.27,-66.35,2329,-3,""N"""
"2468,""Corrientes"",""Corrientes"",""Argentina"",""CNQ"",""SARC"",-27.44,-58.76,203,-3,""N"""
"2469,""Resistencia"",""Resistencia"",""Argentina"",""RES"",""SARE"",-27.44,-59.05,173,-3,""N"""
"2470,""Formosa"",""Formosa"",""Argentina"",""FMA"",""SARF"",-26.21,-58.22,194,-3,""N"""
"2471,""Cataratas Del Iguazu"",""Iguazu Falls"",""Argentina"",""IGR"",""SARI"",-25.73,-54.47,916,-3,""N"""
"2474,""Posadas"",""Posadas"",""Argentina"",""PSS"",""SARP"",-27.38,-55.97,430,-3,""N"""
"2476,""Salta"",""Salta"",""Argentina"",""SLA"",""SASA"",-24.85,-65.48,4088,-3,""N"""
"2477,""Jujuy"",""Jujuy"",""Argentina"",""JUJ"",""SASJ"",-24.39,-65.09,3019,-3,""N"""
"2487,""Comodoro Rivadavia"",""Comodoro Rivadavia"",""Argentina"",""CRD"",""SAVC"",-45.78,-67.46,190,-3,""N"""
"2488,""Esquel"",""Esquel"",""Argentina"",""EQS"",""SAVE"",-42.90,-71.13,2621,-3,""N"""
"2490,""Almirante Zar"",""Trelew"",""Argentina"",""REL"",""SAVT"",-43.21,-65.27,141,-3,""N"""
"2492,""El Tehuelche"",""Puerto Madryn"",""Argentina"",""PMY"",""SAVY"",-42.75,-65.10,426,-3,""N"""
"2495,""Rio Grande"",""Rio Grande"",""Argentina"",""RGA"",""SAWE"",-53.77,-67.74,65,-3,""N"""
"2496,""Rio Gallegos"",""Rio Gallegos"",""Argentina"",""RGL"",""SAWG"",-51.60,-69.31,61,-3,""N"""
"2497,""Ushuaia Malvinas Argentinas"",""Ushuaia"",""Argentina"",""USH"",""SAWH"",-54.84,-68.29,71,-3,""N"""
"2501,""Comandante Espora"",""Bahia Blanca"",""Argentina"",""BHI"",""SAZB"",-38.72,-62.16,246,-3,""N"""
"6851,""Gogebic Iron County Airport"",""Ironwood"",""United States"",""IWD"",""\N"",46.52,-90.13,1230,-6,""U"""
"2508,""Mar Del Plata"",""Mar Del Plata"",""Argentina"",""MDQ"",""SAZM"",-37.93,-57.57,71,-3,""N"""
"2509,""Presidente Peron"",""Neuquen"",""Argentina"",""NQN"",""SAZN"",-38.94,-68.15,895,-3,""N"""
"2513,""San Carlos De Bariloche"",""San Carlos De Bariloche"",""Argentina"",""BRC"",""SAZS"",-41.15,-71.15,2776,-3,""N"""
"2517,""Aviador C Campos"",""San Martin Des Andes"",""Argentina"",""CPC"",""SAZY"",-40.07,-71.13,2569,-3,""N"""
"2522,""Santa Maria"",""Aracaju"",""Brazil"",""AJU"",""SBAR"",-10.98,-37.07,23,-3,""S"""
"2525,""Aracatuba"",""Aracatuba"",""Brazil"",""ARU"",""SBAU"",-21.14,-50.42,1361,-3,""S"""
"2526,""Val De Cans Intl"",""Belem"",""Brazil"",""BEL"",""SBBE"",-1.37,-48.47,54,-3,""S"""
"2531,""Presidente Juscelino Kubitschek"",""Brasilia"",""Brazil"",""BSB"",""SBBR"",-15.87,-47.91,3479,-3,""S"""
"2533,""Boa Vista"",""Boa Vista"",""Brazil"",""BVB"",""SBBV"",2.84,-60.69,276,-4,""S"""
"2535,""Cascavel"",""Cascavel"",""Brazil"",""CAC"",""SBCA"",-25.00,-53.50,2473,-3,""S"""
"2538,""Campo Grande"",""Campo Grande"",""Brazil"",""CGR"",""SBCG"",-20.46,-54.67,1833,-4,""S"""
"2539,""Chapeco"",""Chapeco"",""Brazil"",""XAP"",""SBCH"",-27.13,-52.65,2146,-3,""S"""
"2541,""Forquilhinha"",""Criciuma"",""Brazil"",""CCM"",""SBCM"",-28.72,-49.42,93,-3,""S"""
"2545,""Afonso Pena"",""Curitiba"",""Brazil"",""CWB"",""SBCT"",-25.52,-49.17,2988,-3,""S"""
"2547,""Campo Dos Bugres"",""Caxias Do Sul"",""Brazil"",""CXJ"",""SBCX"",-29.19,-51.18,2472,-3,""S"""
"2548,""Marechal Rondon"",""Cuiaba"",""Brazil"",""CGB"",""SBCY"",-15.65,-56.11,617,-4,""S"""
"2549,""Cruzeiro do Sul"",""Cruzeiro do Sul"",""Brazil"",""CZS"",""SBCZ"",-7.59,-72.76,637,-5,""S"""
"2550,""Presidente Prudente"",""President Prudente"",""Brazil"",""PPB"",""SBDN"",-22.17,-51.42,1477,-3,""S"""
"2551,""Eduardo Gomes Intl"",""Manaus"",""Brazil"",""MAO"",""SBEG"",-3.03,-60.04,264,-4,""S"""
"2554,""Cataratas Intl"",""Foz Do Iguacu"",""Brazil"",""IGU"",""SBFI"",-25.59,-54.48,787,-3,""S"""
"2555,""Hercilio Luz"",""Florianopolis"",""Brazil"",""FLN"",""SBFL"",-27.67,-48.54,20,-3,""S"""
"2556,""Fernando De Noronha"",""Fernando Do Noronha"",""Brazil"",""FEN"",""SBFN"",-3.85,-32.42,193,-2,""S"""
"2559,""Pinto Martins Intl"",""Fortaleza"",""Brazil"",""FOR"",""SBFZ"",-3.77,-38.53,82,-3,""S"""
"2560,""Galeao Antonio Carlos Jobim"",""Rio De Janeiro"",""Brazil"",""GIG"",""SBGL"",-22.80,-43.24,28,-3,""S"""
"2562,""Santa Genoveva"",""Goiania"",""Brazil"",""GYN"",""SBGO"",-16.63,-49.22,2450,-3,""S"""
"2564,""Guarulhos Gov Andre Franco Montouro"",""Sao Paulo"",""Brazil"",""GRU"",""SBGR"",-23.43,-46.46,2459,-3,""S"""
"2569,""Ilheus"",""Ilheus"",""Brazil"",""IOS"",""SBIL"",-14.81,-39.03,15,-3,""S"""
"2570,""Usiminas"",""Ipatinga"",""Brazil"",""IPN"",""SBIP"",-19.47,-42.48,784,-3,""S"""
"2572,""Prefeito Renato Moreira"",""Imperatriz"",""Brazil"",""IMP"",""SBIZ"",-5.53,-47.46,431,-3,""S"""
"2574,""Francisco De Assis"",""Juiz De Fora"",""Brazil"",""JDF"",""SBJF"",-21.79,-43.38,2989,-3,""S"""
"2575,""Presidente Castro Pinto"",""Joao Pessoa"",""Brazil"",""JPA"",""SBJP"",-7.14,-34.95,215,-3,""S"""
"2576,""Lauro Carneiro De Loyola"",""Joinville"",""Brazil"",""JOI"",""SBJV"",-26.22,-48.79,15,-3,""S"""
"2577,""Presidente Joao Suassuna"",""Campina Grande"",""Brazil"",""CPV"",""SBKG"",-7.26,-35.89,1646,-3,""S"""
"2578,""Viracopos"",""Campinas"",""Brazil"",""VCP"",""SBKP"",-23.00,-47.13,2170,-3,""S"""
"2581,""Londrina"",""Londrina"",""Brazil"",""LDB"",""SBLO"",-23.33,-51.13,1867,-3,""S"""
"2586,""Regional De Maringa Silvio Name Junior"",""Maringa"",""Brazil"",""MGF"",""SBMG"",-23.47,-52.01,1788,-3,""S"""
"2587,""Mario Ribeiro"",""Montes Claros"",""Brazil"",""MOC"",""SBMK"",-16.70,-43.81,2191,-3,""S"""
"2590,""Zumbi Dos Palmares"",""Maceio"",""Brazil"",""MCZ"",""SBMO"",-9.51,-35.79,387,-3,""S"""
"2591,""Macapa"",""Macapa"",""Brazil"",""MCP"",""SBMQ"",0.05,-51.07,56,-3,""S"""
"2595,""Ministro Victor Konder Intl"",""Navegantes"",""Brazil"",""NVT"",""SBNF"",-26.87,-48.65,18,-3,""S"""
"2597,""Augusto Severo"",""Natal"",""Brazil"",""NAT"",""SBNT"",-5.91,-35.24,169,-3,""S"""
"2599,""Salgado Filho"",""Porto Alegre"",""Brazil"",""POA"",""SBPA"",-29.99,-51.17,11,-3,""S"""
"2604,""Senador Nilo Coelho"",""Petrolina"",""Brazil"",""PNZ"",""SBPL"",-9.36,-40.56,1263,-3,""S"""
"2607,""Governador Jorge Teixeira De Oliveira"",""Porto Velho"",""Brazil"",""PVH"",""SBPV"",-8.70,-63.90,294,-4,""S"""
"2609,""Pl+â-ícido de Castro"",""Rio Branco"",""Brazil"",""RBR"",""SBRB"",-9.58,-67.48,633,-5,""S"""
"2610,""Guararapes Gilberto Freyre Intl"",""Recife"",""Brazil"",""REC"",""SBRF"",-8.12,-34.92,33,-3,""S"""
"2612,""Santos Dumont"",""Rio De Janeiro"",""Brazil"",""SDU"",""SBRJ"",-22.91,-43.16,11,-3,""S"""
"2613,""Leite Lopes"",""Ribeirao Preto"",""Brazil"",""RAO"",""SBRP"",-21.13,-47.77,1802,-3,""S"""
"2616,""Marechal Cunha Machado Intl"",""Sao Luis"",""Brazil"",""SLZ"",""SBSL"",-2.58,-44.23,178,-3,""S"""
"2618,""Congonhas"",""Sao Paulo"",""Brazil"",""CGH"",""SBSP"",-23.62,-46.65,2631,-3,""S"""
"2619,""Sao Jose Do Rio Preto"",""Sao Jose Do Rio Preto"",""Brazil"",""SJP"",""SBSR"",-20.81,-49.40,1784,-3,""S"""
"2621,""Deputado Luis Eduardo Magalhaes"",""Salvador"",""Brazil"",""SSA"",""SBSV"",-12.91,-38.33,64,-3,""S"""
"2623,""Senador Petronio Portella"",""Teresina"",""Brazil"",""THE"",""SBTE"",-5.05,-42.82,219,-3,""S"""
"2624,""Tefe"",""Tefe"",""Brazil"",""TFF"",""SBTF"",-3.38,-64.72,184,-4,""S"""
"2628,""Tabatinga"",""Tabatinga"",""Brazil"",""TBT"",""SBTT"",-4.25,-69.93,279,-4,""S"""
